0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	1.50000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
0.500000000000000	0.500000000000000	-0.500000000000000	-0.500000000000000
